,sentence
5573,유튜브 인터넷 SNS 등에서 광고를 하거나 무작위로 문자메시지를 보내고 피해자가 해당 링크(URL)를 클릭하도록 해 SNS 채팅 채널로 들어오면 범행에 착수한 것으로 조사됐다.
5574,피의자 일당은 허위법인 계좌 사촌·지인 등 명의의 수십개 차명계좌를 악용해 피해금을 세탁한 뒤 출금해 현금화하는 수법을 썼다.
5575,특히 범행에 이용된 계좌 명의자들에게는 경찰 조사시 진술 시나리오를 마련해 교육시키는 방법으로 추적을 회피하는 등 범행 전 과정을 계획적이고 치밀하게 실행한 것으로 드러났다.
5576,경찰 관계자는 최근에는 초기 입금액에 일정금액을 더해 수익금 명목으로 실제 환전을 해주는 방법으로 피해자들의 신뢰를 얻는 수법도 행해지고 있다며 SNS 등에서 투자 관련 저명인 전문가 등을 사칭·위장해 접근하는 경우 사기 피해를 당하지 않도록 주의해야 한다고 강조했다．
5577,김수영 신한투자증권 브랜드홍보본부장은 “앞으로도 새로운 사명으로 출범한 ‘신한투자증권’의 고객만족 의지가 어우러진 다양한 이벤트를 통해 누구나 편하게 접할 수 있는 브랜드로 고객과 소통할 것이라고 밝혔다.
5578,이에따라 스타벤처스는 유망기업 발굴부터 컴퍼니빌드 초기투자 후속투자까지 체계적으로 지원한 논스톱 액셀러레이션 플랫폼을 갖추게 됐다.
5579,스타벤처스 개인투자조합은 증권사 벤처캐피탈 법무법인 등 업계 전문가들이 조합원으로 참여해 결성한 엔젤투자조합으로 바이오·케미컬 등 성장분야 창업기업중 탄탄한 기술력과 성장가능성을 검증받은 초기 기술기업을 발굴해 집중 투자할 계획이다.
5580,특히 미래산업 특화기업 청년창업 지역거점 혁신도시 설립 인구소멸지역 재생등 ESG관련 산업에 심혈을 기울이고 있다.
5581,스타벤처스는 국내 최고 창업투자 양성기관으로 주목받는 유니콘 사관학교와 강력한 액셀러레이팅 프로그램 스타 이노베이션을 통해 육성한 스타어벤저스 기업에 우선 투자할 방침이다.
5582,이들 기업에는 전략수립부터 경영관리 마케팅 법률자문 홍보마케팅 플랫폼 등 컴퍼니 빌드에 필요한 성장 인프라와 방대한 인적 네트워크를 활용해 단기에 유니콘 기업으로 도약할 수 있게 파격적인 지원을 제공한다.
5583,스타벤처스는 각 분야 최고 전문가들이 참가한 투자조합까지 직접 운영함에 따라 스타 이노베이션과 스타 유니콘 사관학교에 글로벌 경쟁력을 갖춘 우량 스타트업들이 앞다퉈 몰려들 것으로 기대하고 있다.
5584,문지은 스타벤처스 대표는 투자조합 결성이 마무리됨에 따라 독보적인 유니콘 성장플랫폼을 갖춘 최고의 액셀러레이팅 환경이 완성됐다면서 첨단 기술력과 성장가능성으로 중무장한 예비 유니콘들이 세계 시장으로 도약할 수 있게 컴퍼니빌드와 초기투자 후속투자까지 지원하는 든든한 버팀목이 되겠다고 말했다.
5585,성장 가능성이 높은 기술창업벤처를 발굴해 각 분야 전문가와 유관기업 파트너들의 투자 교육 멘토링을 통해 유니콘 기업으로 성장할 수 있도록 다양한 지원프로그램을 제공한다.
5586,꽁꽁 얼어붙어 있는 주택거래 시장에 숨통을 틔워 경기부양 효과를 얻겠다는 것이다.
5587,김주현 금융위원장은 “앞으로 부동산 시장 상황에 따라 규제 완화할 것은 완화하고 정책적 안정을 위해 협의할 것은 국토부와 협의해서 부동산 시장의 연착륙을 위해 노력하겠다고 말했다.
5588,당초 올해 연말 종료예정이었으나 경영상의 어려움과 구인난 등을 종합적으로 고려했다고 설명했다.
5589,윤 대통령은 “민간 부문이 더 잘 뛸 수 있도록 정부가 할 수 있는 일은 좋은 유니폼과 좋은 운동화 공급하는 게 아닌가라며 “우리 모두가 뛴다는 자세로 일해주기를 당부드린다고 말헀다.
5590,소식통은 로이터 통신에 미래에셋이 올해 머스크의 우주 탐사 기업 스페이스X에도 투자했다고 강조했다.
5591,최근 실적 부진과 주가 하락을 겪고 있는 메타의 헤지펀드 주주가 회사에 구조조정과 메타버스에 대한 투자 감축을 촉구하는 공개서한을 보냈다.
5592,거스트너는 또 “메타는 세계에서 최고의 사람들을 끌어들이고 영감을 주고 그들이 회사에 머물도록 투자자 직원과 테크 커뮤니티의 신뢰를 다시 쌓아야 한다고 지적했다.
5593,씨엔비씨는 “이 공개서한은 메타 투자자들이 회사 실적에 대해 의구심을 표출하기 시작했다는 신호라고 분석했다.
5594,우리 주력 산업인 반도체와 디스플레이 가전 등이 복합 위기에 빠졌다는 분석이 나옵니다.
5595,여기에 들어가는 반도체와 디스플레이의 판매도 덩달아 감소할 수밖에 없습니다.
5596,노종원/SK하이닉스 사업담당 사장 : PC와 스마트폰 등 제품의 수요 둔화가 심화되는 가운데 고객들이 재고 조정 우선 방침으로 구매 수요가 감소하였습니다.
5597,재고 부담 완화가 예상되는 내년 하반기부터 회복세를 기대할 수 있지만 현재의 수요 절벽 상황이 장기화될 수도 있다는 전망도 나옵니다.
5598,김동원/KB증권 상무 : 러시아 우크라이나 사태 등의 지정학적 불안 요인을 고려하면 수요 회복 시점은 다소 지연될 가능성도 있어 보입니다.
5599,이에 따라 SK하이닉스는 내년에는 투자를 절반으로 줄이고 수익성이 낮은 제품의 생산량도 줄여나갈 계획입니다.
5600,일부 생산라인 가동 조정에 들어간 LG디스플레이도 일반 LCD 패널의 국내 생산종료 시점을 앞당기고 OLED 중심으로 사업 구조를 재편하기로 했습니다.
5601,이날 투자협약은 경제성장률 하락과 내수시장 부진 등 연이은 경제 위기 속에서 기업의 대규모 투자유치로 지역 경제의 불황 극복과 일자리 창출에 활력을 불어넣을 것으로 기대되고 있다.
5602,그는 출시를 앞두고 있는 다수 신작 중 유의미한 성과를 거둬 실적에 기여하는 모습을 확인하면서 보수적으로 접근하는 전략이 유효하겠다고 덧붙였다.
5603,백신과 신약을 신속하게 설계할 수 있는 국가 바이오 파운드리 구축에도 나선다.
5604,조 장관은 “ 민간 투자 마중물 역할을 하는 국가 R&amp;D(연구개발) 투자를 확대하겠다고 강조했다.
5605,또한 조 장관은 디지털 헬스케어 확대를 위해 보건의료데이터 규제 개선을 약속했다.
5606,현재 개인정보보호법에 따르면 의료정보는 의료법 생명윤리법 등이 우선 적용돼 활용 가능 여부가 모호하다는 지적을 받고 있다.
5607,조 장관은 보건의료데이터 규제가 개선된 관련 분야 연구가 촉진되고 국민 건강 향상에 기여할 것으로 내다봤다.
5608,그는 “백신과 신약을 신속하게 개발하기 위해서는 국가적인 시설이 필요하다며 “반도체 파운드리가 있는 것처럼 국가 바이오 파운드리를 구축해야 한다.
5609,정부가 먼저 마중물로 참여하고 민간 기업이 적극적으로 참여할 수 있도록 하겠다고 말했다.
5610,이영 장관은 민간 기업의 벤처 투자 활성화를 위해 관련 법을 개정하고 세제 혜택을 주겠다고 강조했습니다.
5611,사진 연합뉴스 전세를 끼고 집을 사는 이른바 갭투자에서 임대보증금 등 부채 비율이 높은 고위험 거래가 대부분인 것으로 확인됐다.
5612,이들 지역에 고가 주택가격이 많은 만큼 갭투자 접근성이 떨어진데 따른 것으로 풀이된다.
5613,하지만 앞으로 주택 가격이 내리면 이런 높은 레버리지 투자자의 손실이 불가피하고 갭투자가 많이 이뤄진 지역일수록 주택 하락세가 더욱 커질 것이란 지적이 제기된다.
5614,홍 의원은그동안 LTV·총부채원리금상환비율(DSR) 규제 등 주택담보대출 중심으로 부동산 시장을 관리한 정부의 접근 방식에 변화가 필요하다면서 우선 갭 투자에 대한 실태를 정확히 파악하고 정부가 세입자 보호에 노력해야 한다고 말했다.
5615,이번 투자로 두 회사는 보맵이 보유한 디지털 플랫폼 경험과 에즈금융서비스가 확보한 대면과 텔레마케팅(TM) 기업보험 채널의 보험 노하우를 결합해 보험 시장을 선도한다는 전략이다.
5616,보맵과 에즈금융서비스는 이미 올 상반기부터 보맵 플랫폼을 통한 일대일 맞춤형 전문 보험 컨설팅 서비스를 공동 개발해 제공하고 있다.
5617,앞으로 두 회사는 마이데이터 기반 개인 맞춤형 보장분석 서비스 보장핏팅 건강분석 등 보맵 솔루션을 에즈금융서비스 전체 조직 및 지사까지 확대해 디지털 채널을 활성화하고 건강 재무설계 영역까지 고객 경험을 넓힐 계획이다.
5618,이태형 에즈금융서비스 대표이사는 “보맵과의 전략적 투자 및 협업을 통해 에즈금융서비스의 차별화된 인재 발굴 육성 프로그램을 고도화할 것이라며 “데이터 기반의 디지털 고객서비스를 제공해 대면 TM 기업보험 채널의 효율성을 극대화하는 금융판매 전문회사로 성장하겠다고 말했다.
5619,류준우 보맵 대표이사는 “핀테크와 전통 GA의 상생 모델을 구축 고객에게 보험의 새로운 경험과 가치를 제공해 나갈 것이라고 말했다.
5620,이번 전략적 투자로 CJ온스타일은 핵심 카테고리 경쟁력을 강화하고 TV와 모바일을 잇는 원플랫폼으로서의 채널 매력도를 강화하겠다는 포부다.
5621,부스터즈는 체계적인 선별 투자 프로세스를 통해 건강기능식품 화장품 등 R&amp;D 역량을 갖춘 신생 브랜드를 발굴하고 광고 기획 및 제작 콘텐츠 유통 등 마케팅 자원을 투여해 단기간 고속 성장을 이끌어내는 ‘브랜드 애그리게이터(Brand aggregator)’ 업체다.
5622,주요 파트너사로 건기식 음료 브랜드 ‘링티’ 건강기능용품 ‘에어리프’ 탈모샴푸 ‘플랜비바이오’ 등이 있으며 최근에는 화장품 브랜드 ‘가히와도 마케팅 전반에 걸쳐 협업 중이다.
5623,CJ온스타일은 이번 투자로 부스터즈 보유 브랜드의 고수익성 상품 및 신상품 등을 TV 홈쇼핑과 모바일 라이브커머스를 통해 소개하고 부스터즈의 통합 마케팅 역량을 활용해 콘텐츠 기획 및 SNS 바이럴 등 CJ온스타일의 협력사 마케팅을 적극 지원할 계획이다.
5624,뿐만 아니라 공동 투자 협력 체계를 마련해 잠재력을 갖춘 성장 초기 단계의 신규 브랜드를 공동 발굴 육성해나갈 예정이다.
5625,배민욱 CJ온스타일 성장추진팀 부장은 “부스터즈를 통해 성장 잠재력이 높은 신규 상품을 발굴 CJ온스타일 플랫폼을 통해 전개해 고객들에게는 상품의 신선함을 협력사에게는 지속 가능한 성장의 기회를 제공하고자 한다며 “협력사의 통합 마케팅 지원을 통한 TV 라이브 매출 확대 등 향후 양사간의 협력 체계 구체화해 실질적 시너지를 구현할 예정이다라고 말했다.
5626,특히 아직 이렇다 할 시장성이 보이지 않는 메타버스(Metaverse) 사업에 과도한 투자를 하고 있다는 지적도 나온다.
5627,거스트너 CEO는 서한에서 “메타는 세계 최고의 사람들을 끌어들이고 이들에게 영감을 주기 위해 투자자 직원 기술 커뮤니티와 다시 신뢰를 쌓을 필요가 있다며 “메타는 건강해지고 집중할 필요가 있다고 썼다.
5628,그는 이어 “메타 트위터뿐 아니라 구글 우버 등 실리콘밸리의 수많은 기업들은 훨씬 더 적은 인원으로도 비슷한 수준의 이익을 달성할 수 있다며 “이는 실리콘밸리의 공공연한 비밀이라고 덧붙였다.
5629,이같은 평가는 실제 메타의 주가로 직결되며 회사 가치에 큰 타격을 입혔다.
5630,문제는 사명을 페이스북에서 메타로 바꿀 정도로 메타버스에 ‘올인’을 결정한 메타의 방향성에 대해 여전히 의구심이 끊이지 않는다는 것이다.
5631,메타버스는 가상현실(VR)과 증강현실(AR) 사물인터넷(IoT) 등 ICT 기술과 결합해 현실감을 극대화한 실감미디어(XR) 서비스를 의미한다.
5632,메타는 ICT 기술을 활용해 아바타로 구현된 개개인이 가상 세계에서 만나 서로 소통하고 놀거나 업무를 보는 모든 서비스 제공을 목표로 삼았다.
5633,하지만 WSJ는 최근 메타의 사내 분석을 입수해 메타버스가 소비자들의 관심을 끌지 못하고 기술도 여전히 저급한 수준에 머물고 있다는 평가를 내렸다고 전했다.
5634,앞서 마크 저커버그 CEO는 메타버스가 안착하는데 수년이 걸릴 것이라고 전망한 것을 감안하더라도 소비자들의 반응이 너무 미온적이라는 설명이다.
5635,메타의 주력 메타버스 서비스인 ‘호라이즌 월즈’ 역시 기대에 못 미친다는 평가가 나왔다.
5636,시는 이번 대규모 투자유치가 지역경제 불황 극복과 일자리 창출에 활력을 불어넣을 것으로 기대하고 있다.
5637,조규일 시장은 “최근 K방산 무기가 세계적으로 인정받고 있는 가운데 이와 연관된 유망 방산기업이 투자를 해준 것에 큰 의미가 있다며 “성공적인 투자가 되도록 지원을 아끼지 않겠다고 말했다.
5638,원희룡 국토부 장관이 커피챗 행사에 참여해 스마트시티 스타트업 관계자들과 이야기를 나누고 있다.
5639,/사진제공국토부원희룡 국토교통부 장관이 스마트시티 산업 활성화를 위해 규제샌드박스 등을 통한 새싹기업 지원 강화를 약속했다.
5640,커피챗 행사는 다양한 국토교통 신산업을 주제로 정기적으로 원 장관과 새싹기업 대표 예비창업가 청년 등이 직접 만나 모닝커피를 마시며 다양한 의견을 나누는 자리다.
5641,원 장관은 이 자리에서 스마트시티는 시민 삶의 질을 높이고 도시의 성장동력과 지속가능성을 확보하기 위한 핵심 산업이라며 스마트시티의 주역인 기업들이 글로벌 경쟁력을 확보할 수 있도록 재정·투자지원 규제해소 등 지원을 아끼지 않겠다고 말했다.
5642,이번 행사에는 블록체인 기반의 디지털 도어락·보안시스템을 개발하는 참깨연구소의 김도현 대표와 노면 안전상태 감지를 위한 사물인터넷(IoT) 센서시스템을 개발하는 모바휠의 김민현 대표가 참석했다.
5643,기업들은 정부나 지방자치단체의 공공사업에 쉽게 참여할 수 있도록 진입장벽을 낮춰달라는 건의부터 혁신기술 개발에 대한 지속적 투자가 이뤄져야 한다는 주문까지 다양한 의견을 제시했다.
5644,새로운 기술과 서비스가 발굴될 수 있도록 규제를 해소하고 신생기업들의 안정적인 정착과 성장을 위한 다각적 지원이 필요하다는 목소리도 있었다.
5645,원 장관은 기업이 보유한 혁신기술을 조기 발굴해 기업-지자체 간 실증협력을 지원하고 이 과정에서 불합리한 규제는 과감히 풀어주며 우수 제품은 조달시장 창출이 쉽도록 혁신제품 지정 등 선순환적 지원프로그램을 연계해 나가겠다고 밝혔다.
5646,이어 기업이 신청하기 전에 정부가 선제적으로 규제특례 과제를 발굴하고 규제샌드박스를 운영해 기업성장을 돕겠다며 우리 도시가 미래 사회에서도 경쟁력을 확보할 수 있도록 전국 모든 지역으로 스마트시티를 확산해 나가겠다고 했다．
5647,기존 공장들의 풀가동이 유지되는 가운데 고마진 제품믹스와 강달러가 호실적의 주 원인으로 작용했다.
5648,관계부처 긴급대응 태세…변화 적시 대응 한덕수 국무총리가 외국인 국채 투자 비과세로 국채 금리 인하 등 금융시장 안정에 도움이 될 것이라고 말했다.
5649,한 총리는 세계 경제의 인플레이션이 장기화되면서 주요국에서 연이어 금리를 인상하고 있다며 여파로 우리 금융시장의 불확실성과 변동성에 대한 우려도 커지고 있다고 우려했다.
5650,이어 우리 경제는 비교적 견조한 펀더멘털을 유지하고 있지만 글로벌 경제 하방 리스크에서 자유로울 수는 없다며 계속해서 긴장감을 가지고 다양한 위험 요인을 신속하게 파악하여 정확하게 대응해야 한다고 덧붙였다.
5651,한 총리는 관계 부처에서 긴급대응 태세를 유지해 대내외 환경 변화에 적시에 대응하는 등 우리 경제와 금융시장의 안정을 위해 최선의 노력을 다해달라고 당부했다.
5652,한 총리는 또 사업장에서의 노동자의 안전에 대한 리스크를 사전적이고 지속적으로 점검해야 한다며 긴장의 끈을 잠시라도 놓치는 경우 이는 국민들의 큰 피해로 돌아온다는 점을 한시라도 잊어서는 안 된다고 말했다.
5653,/애플 제공 노트북 태블릿 등 정보기술(IT) 기기용 디스플레이 시장에서 유기발광다이오드(OLED) 비중이 급격히 늘고 있다.
5654,이미 애플 공급망에서 상당한 비중을 차지하고 있는 삼성디스플레이와 LG디스플레이는 OLED 시장 선점을 위해 투자에 적극적으로 나설 것으로 보인다.
5655,또 한국 기업을 빠르게 추격 중인 중국 디스플레이 업계와의 격차도 더욱 벌리겠다는 전략을 세웠다.
5656,OLED 디스플레이를 제조하는 업체에는 그만큼 시장 기회가 열리는 것이다.
5657,/삼성디스플레이 제공 애플 IT용 디스플레이의 절반 이상을 공급하고 있는 LG디스플레이 아이폰과 삼성 갤럭시의 OLED를 상당수 납품하는 삼성디스플레이는 새 시장 개화에 맞춰 대대적인 투자를 예고하고 있다.
5658,유리원판의 크기가 커지면 나올 수 있는 생산효율도 높아지는데 반도체가 웨이퍼(반도체 원판) 크기를 키워가며 생산효율을 높인 것과 같다.
5659,삼성디스플레이의 선제적인 투자는 중국 BOE를 따돌리기 위해서라는 분석이 나온다.
5660,이 생산라인에서는 LCD가 생산되지만 OLED 전환은 어렵지 않은 것으로 여겨진다.
5661,수익성이 악화되는 LCD 패널 사업을 접고 OLED 전환을 꾀하고 있는 것이다.
5662,정호영 LG디스플레이 사장은 “(TV용 LCD 전환과 관련해) 대형 OLED 또는 IT용 패널 모두 호환이 가능하다라며 IT기기용 OLED 투자를 시사하기도 했다.
5663,업계 관계자는 “삼성과 LG가 IT기기용 OLED에 투자하는 것은 투자 대비 성과가 뚜렷하지 않은 대형 OLED의 대안이자 수익성 확보의 창구를 활용하기 위해서로 보인다라고 했다.
5664,특정 산업 분류나 사업 아이템에 국한하지 않으나 창의적인 아이디어와 솔루션을 가진 환경·사회·지배구조(ESG) 관련 스타트업 또는 기업 활동을 통해 사회를 긍정적인 방향으로 이끌어 나갈 수 있다는 믿음을 가진 기업은 우대한다.
5665,이번 활동은 화훼 직배송 서비스를 제공하는 ‘어니스트플라워’와 함께 최근 수요감소로 어려움을 겪는 화훼 농가에서 직접 꽃을 구매해 지역사회와 상생하는 ESG 활동이다.
5666,한종석 한화투자증권 경영지원실 전무는 “‘블루밍 데이’는 수요감소로 어려움을 겪는 화훼 농가에 도움을 주는 지역 상생 ESG 활동의 일환이다라며 “가족과 함께 참여한 임직원의 만족도가 높아 앞으로도 활동을 지속해 나가겠다고 밝혔다.
5667,금리상승에 따른 유가증권 평가손실(RP ELS 관련)과 거래대금 감소에 따른 위탁수수료 부진이 주요 원인으로 작용했다.
5668,특히 핀트의 AI 엔진 아이작이 급변하는 시장 상황을 객관적으로 분석해 운용하면서 연초부터 이어져온 글로벌 증시 불황과 투자 시장 위축 등으로 주요 지표들이 기록적인 하락폭을 나타내는 상황에서도 투자 손실을 최소화했다는 평을 받고 있다.
5669,지난해 발표한 ‘소비자의 진정한 가치를 위한 고객 동맹 실천 선언’을 통해 고객중심 경쟁력 있는 금융상품 공급을 선언한 미래에셋증권은 펀드선정·모니터링 프로세스를 강화하고 있다.
5670,미래에셋증권은 매달 시장 전체 펀드에 대한 정량 평가를 실시하는 동시에 내부 정성평가 기준을 적용해 판매 여부를 결정한다.
5671,우선 투자대상에 대한 전망 운용 전략 환매 유동성 리스크 운용성과 등 다양한 요소에 대한 평가를 거친 뒤 사내 투자전략·상품·리스크 관련 임원들로 구성된 상품선정위원회 심의를 거쳐 최종 판매 여부를 결정한다.
5672,기존 판매 상품 역시 리서치 및 리스크관리 부서와 협업을 통해 향후 투자자에게 부정적 이슈가 발생할 수 있는 상품은 철저히 차단할 수 있도록 노력하고 있다.
5673,우수한 성과가 기대되는 펀드를 추천상품으로 선정하기 위한 체계도 갖추고 있다.
5674,자산배분위원회는 체계적인 자산배분과 투자전략을 수립하고 있으며 글로벌 시황과 트렌드에 가장 적합한 추천 상품을 제시하고 있다.
5675,글로벌 자산배분 펀드 등 해외 우량 자산에 투자할 수 있는 상품을 투자자에게 적극 제공해 안정적인 포트폴리오 구축에 도움을 주고 있다는 평가다.
5676,참깨연구소는 블록체인 기반의 디지털 도어락 보안시스템 등 개발·공급하는 업체다.
5677,모바휠은 블랙아이스 등 노면 안전상태 감지를 위한 사물인터넷(IoT) 센서 시스템을 개발·공급한다.
5678,원 장관과 참석자들은 스마트시티 분야 기업육성 방안 기술개발 활성화를 위한 규제 완화 등을 주제로 토론했다.
5679,기업들이 정부나 지자체의 공공사업에 쉽게 참여할 수 있도록 진입장벽을 낮춰달라는 건의부터 혁신 기술 개발에 대한 지속적인 투자가 이루어져야 한다는 주문까지 다양한 의견이 제시됐다.
5680,원 장관은 “기업이 보유한 혁신 기술을 조기 발굴해 공급자와 수요자인 기업·지자체 간 실증협력을 지원하고 이 과정에서 불합리한 규제는 과감히 풀어줄 것이라며 “우수 제품은 조달시장 창출이 쉽도록 혁신제품 지정 해외 진출 할 수 있는 선순환적 지원프로그램을 연계해 나가겠다고 답했다.
5681,이어 원 장관은 “미래 환경에서 도시 경쟁력과 지속가능성을 확보하기 위해 스마트시티로의 이행은 멈출 수 없는 흐름이라며 “우리 도시가 미래 사회에서도 경쟁력을 확보하고 국민들의 안전하고 편리한 삶을 실현할 수 있도록 기업과 함께 전국 모든 지역으로 스마트시티를 확산해 가겠다고 했다.
5682,다만 ESG(환경·사회·지배구조) 관련 스타트업 또는 기업 활동을 통해 사회를 긍정적인 방향으로 이끌어 나갈 수 있다는 믿음을 가진 기업은 우대한다.
5683,관련 자세한 내용은 한국투자액셀러레이터 또는 넥스트유니콘 홈페이지를 통해 확인 가능하다.
5684,그리고 부지매입비 지원 등 기업하기 좋은 경남을 위한 파격적인 인센티브도 선보이는 등 경남 경제 부활을 위한 신호탄을 쐈다.
5685,경남의 투자 환경과 투자 지원 제도를 소개하고 투자 협약과 상담 등으로 진행됐다.
5686,국도화학㈜는 밀양 나노융합국가산업단지에 응용 복합소재 생산시설을 신설할 계획으로 투자를 결정했다.
5687,도는 기존 주력산업을 고도화할 수 있는 항공기·중장비를 비롯해 미래의 새로운 먹거리로 주목받고 있는 해상풍력 나노 응용 복합소재 미래차 등 신산업이 투자의 핵심 결과로 나타났다고 밝혔다.
5688,박완수 지사는 기업과 투자 유치는 경제 활성화의 기본이며 경남의 가장 중요한 도정 과제라며 파격적인 투자 인센티브 제공과 기업하기 좋은 환경 조성을 통해 경남에 투자한 기업들이 성공할 수 있도록 최선을 다하겠다라고 약속했다.
5689,당신을 기다리는 곳 경상남도라는 주제로 경남만의 특색있는 테마별 관광지와 권역별 관광 홍보는 물론 관광객 유치하면 지원받을 수 있는 인센티브를 비롯해 기업의 인센티브 투어에 대해 소개했다.
5690,영화 쉬리와 태극기 휘날리며를 만든 마산 출신의 강제규 영화감독을 경남도 관광 홍보대사로 위촉했다.
5691,한 여행사 참가자는 새로운 경남 관광지의 매력을 발견했고 경남 여행의 강점을 살린 관광상품 기획에 대한 다양한 아이디어를 얻었다고 말했다.
5692,경남의 관광 인프라 확충을 위한 민간자본 유치 도의 재정 투입 계획 등을 밝히며 민간기업 투자자들의 관심을 끌었다.
5693,관광객 편의를 위한 관광수용 태세 개선과 머무를 수 있는 경남 관광을 만들고자 호텔·한옥 등 다양한 숙박·상업시설 유치에 중점을 뒀다.
5694,남해안과 내륙권을 구분했고 국가 사업 등 재정이 투입되고 있는 추진 사업과 연계해 투자 대상지를 상세히 소개했다.
5695,남해안권은 창원 명동 마리나시설 사천 신수도 어항개발 거제 고현항 항만재개발사업 고성 자란도 해양치유센터 개발 하동 금오산 레포츠단지다.
5696,내륙권은 진주 진양호 근린공원 김해 낙동강레일파크 함양 백연유원지 등이다.
5697,사천과 거제에는 관광호텔을 건립하고 김해에는 아쿠아리움 사천에 대관람차 등의 시설이 들어설 예정이다.
5698,경남도청 제공박 지사는 경남에 투자한 관광 기업들이 성공할 수 있도록 도가 든든한 동반자가 되겠다며 남부내륙철도와 가덕신공항이 완공되면 경남 관광의 문이 활짝 열릴 것이라고 자신했다.
5699,이어 젊은이들에게 고용 창출 효과가 가장 큰 산업은 관광산업이라며 남해안 관광개발 등으로 우리나라가 관광 대국이 되기 위해서는 토지 이용 비행금지구역 등 관련된 규제를 확실히 풀어야 한다고 강조했다.
5700,부지매입비 신설 등 파격적인 인센티브 내년부터 시행도는 기업 투자 유치를 활성화하고자 파격적인 인센티브를 발표했다.
5701,윤석열 정부의 비수도권 투자 촉진 정책에 적극적으로 대응하고 지역 균형발전을 고려해 도내 특정 지역과 업종의 투자 비중이 집중되는 현상을 개선하고자 마련됐다.
5702,특히 기업이 지방에 투자하는 과정에서 부지와 대체 인력 확보의 어려움을 극복하고 도내에 안정적으로 정착할 수 있는 시책을 마련하는 데 중점을 뒀다.
5703,최근 토지가격 상승으로 인한 기업의 어려움을 줄이고자 전폭적인 지원을 결정했다.
5704,또 관광·문화산업의 지원 업종 추가 지원으로 기존 제조업 위주였던 투자 유치를 다양한 업종으로 확대한다.
5705,경남의 투자 유치 강점으로 작용할 이번 투자 인센티브 개편안은 조례 개정 등을 통해 내년부터 본격적으로 시행할 예정이다.
5706,DB금융투자 해외선물옵션 계좌를 보유한 고객이면 누구나 홈페이지 또는 글로벌 HTS(홈트레이딩시스템)를 통해 사전 참가 신청을 할 수 있으며 대회 기간 중에도 참가 신청이 가능하다.
5707,다이슨 연구개발팀은 모든 모발 유형에 맞는 기술을 개발하는 것을 목표로 하고 있다.
5708,이번 투자를 통해 전 세계 사람들의 모발 유형과 손상에 대한 이해를 더욱 높이는 동시에 다이슨 뷰티 기술의 지속적인 다변화를 지원할 새로운 연구 공간들을 개설할 예정이다.
5709,롭 스미스 다이슨 수석 헤어 과학자는 건강한 모발을 만드는 가장 좋은 방법은 모발 손상 원인에 대한 노출을 최소화하고 미리 예방하는 것이라고 강조했다.
5710,중국이 빠른 속도로 세계 반도체 시장에서 지분을 늘리고 미국이 반도체 분야 정부 지원을 강화하는 사이 국내 기업의 시총 순위와 수익성은 뒷걸음질 쳤다.
5711,전경련은 정부가 시설 투자 세액공제율 상향 등으로 국내 기업의 경쟁력 강화를 지원해야 한다고 조언했다.
5712,중국 기업은 규모가 상대적으로 작았지만 대규모 내수 시장과 자국 정부의 정책 지원으로 빠르게 부상했다.
5713,국내 기업이 반도체 생산에 주력하는 만큼 최신 설비 투자로 생산성을 높이고 생산 단가를 낮추는 경쟁을 펼친 결과다.
5714,국내 기업은 R&amp;D 투자가 비교적 활발한 팹리스보단 메모리 파운드리 사업 비중이 높다 보니 이같은 결과가 나타났다.
5715,특히 이번 활동은 화훼 직배송 서비스를 제공하는 ‘어니스트플라워’와 함께 최근 수요감소로 어려움을 겪는 화훼 농가에서 직접 꽃을 구매해 지역사회와 상생하는 ESG 활동으로 의미가 있다.
5716,한화투자증권 경영지원실 한종석 전무는 “‘블루밍 데이’는 수요감소로 어려움을 겪는 화훼 농가에 도움을 주는 지역 상생 ESG 활동의 일환이다라며 “가족과 함께 참여한 임직원의 만족도가 높아 앞으로도 활동을 지속해 나가겠다고 밝혔다.
5717,미국 뉴욕 시내 / 사진게티이미지뱅크국내 부동산 경기가 얼어붙으면서 해외로 눈을 돌리는 투자자들이 늘고 있다.
5718,자녀 통학 목적으로 마련한 집에서 추후 임대수익을 얻는가 하면 시세와 대출금리 세금 임대료 등을 따져봤을 때 실익이 있다고 판단해 직접 투자하는 이들도 적지 않다.
5719,특히 일본은 엔화 가치 하락과 비교적 낮은 대출금리로 매력적인 투자처로 부상하고 있다.
5720,다만 대부분의 국가가 금리 인상을 이어가고 있어 해외 부동산 시장도 거래량 감소 등의 변수에 주의가 요구된다.
5721,규제 적고 수요 안정적…미국·유럽·일본 부동산 관심해외 부동산 시장에 대한 개인의 관심은 어제오늘 일이 아니다.
5722,이들 국가는 상대적으로 규제가 덜하고 대도시인 경우 수요 확보가 안정적이기 때문이다.
5723,엔저 상황에도 도쿄보다 영국 런던이나 독일 프랑크푸르트 등을 선호하는 투자자들이 있지만 확실히 일본이 눈길을 끌고 있다는 게 업계 관계자들의 말이다.
5724,싱가포르 국부펀드인 싱가포르투자청(GIC)과 미국 교직원퇴직연금기금(TIAA) 등도 일본 부동산 시장에 발을 들이고 있다.
5725,글로벌 경기 침체 우려에 여건 변화 신경 써야그러나 인플레이션과 고금리로 대변되는 국제 경제 흐름 속에 해외 부동산 투자도 낙관할 수만은 없게 됐다.
