,sentence
5558,이날 재재는 현재 휴식기를 갖고 있는 ‘문명특급’을 ‘아는 형님’에서 진행하는 특별한 시간을 선보인다.
5559,남다른 정보력과 유머러스한 진행으로 크러쉬 비비와의 인터뷰를 진두지휘해 형님들의 감탄을 자아낼 전망이다.
5560,그는 “당시 상황이 노래 가사와 절묘하게 어우러져 많은 사람들에게 웃음을 선사했다라면서 “천장이 열린 음악회였다라는 재치 있는 입담을 선보였다.
5561,특히 크러쉬는 강호동과 서장훈 사이에서 열띤 상황극을 펼쳐 숨은 예능감을 드러내고 인간 주크박스 재재와 비비는 우열을 가리기 힘든 게임 실력과 흥겨운 댄스 세리머니를 뿜어낸다.
5562,방송사 가족 출연 방송분 급히 삭제가족 공개 예능 매력적인 만큼 위험성도 커데일리안 박정선 기자 최근 가족과 함께 예능에 출연했던 연예인들이 잇따라 논란의 중심에 서고 있다.
5563,논란의 양상과 정도는 나르지만 그 여파는 연예인은 물론 예능에 출연한 연예인은 물론 그들의 가족에게까지 무차별적인 비판 등으로 영향을 미치고 있다.
5564,박수홍의 소속사 대표였던 친형의 횡령 소식 이후 가족간 다툼은 세간의 화제가 되고 있다.
5565,이는 박수홍과 그의 가족이 SBS ‘미운 우리 새끼’ 등 가족 관찰 예능프로그램에 오래 출연해왔기 때문이다.
5566,아들 박수홍과 친구처럼 일상을 공유하고 여행을 함께 하는가 하면 아내인 박수홍의 모친에겐 ‘사랑꾼’의 모습도 보여줬다.
5567,박수홍과 형의 다툼이 시작되면서 부친이 형의 편에 있었다는 보도 이후 현재 박수홍 부친이 나온 방송분엔 대중의 비난이 쏟아지고 있다.
5568,방송에서 소녀 같은 모습을 보여준 그의 어머니가 형제간 사기 사건을 묵인했다며 함께 책임을 묻게 된 것이다.
5569,물론 대중의 이런 반응에 공감하지 못하는 건 아니지만 가족사이의 일을 지나치게 들쑤시는 것은 과연 바람직한 일인지는 다시 생각해봐야 할 문제다.
5570,박수홍 가족과는 분명히 다른 지점들이 있지만 돈스파이크 역시 가족과 함께 ‘미운 우리 새끼’ ‘호적메이트’ 등에 가족들을 출연시키고 다수의 방송에서 아내와 부모에 대해 언급해왔다.
5571,때문에 VOD와 각종 온라인 커뮤니티에 가족들의 얼굴이 노출되어 있는 상황이다.
5572,이에 방송사들도 여동생이나 아내 엄마 등 가족들과 등장한 방송을 다급하게 삭제하는 모양새다.
5573,딸과 바쁜 아빠 사이 어색함을 녹이기 위해 기획된 이 프로그램에서 아빠로 등장한 출연진은 사생활이 거의 알려지지 않은 배우들이었다.
5574,하지만 일부 아빠 출연진이 미투 폭로에 휘말리면서 이후 딸을 비롯한 가족 모두에게 비난의 화살이 꽂혔다.
5575,그 중에서도 배우 조혜정은 아빠 조재현의 미투 가해자 지목 이후 활동을 중단한 이후 어렵게 드라마에 복귀했지만 여전히 네티즌의 따가운 눈총을 받고 있다.
5576,시청률을 걱정해야 하는 제작진에게는 물론이고 가족을 출연시키면서 호재를 누린 연예인도 적지 않다.
5577,‘살림하는 남자들’에 출연했던 김승현이 생활고 탓에 옥탑방을 전전하다 방송가 블루칩으로 성장한 동력 역시 가족 공개였다.
5578,또 많은 연예인의 가족이 연예계에 데뷔하면서 ‘특혜’라는 시선에서 자유롭지 못한 것도 연예계 진출이 용이하기 때문이다.
5579,한 예능 관계자는 “가족 공개는 제작진은 물론 연예인에게도 매력적인 요소다.
5580,가족을 공개하면서 인기를 얻게 된 케이스가 많이 때문에 다수의 연예인들이 가족을 공개하는 것에 과거에 비해 더 자연스러워졌다면서 “하지만 그만큼 판타지가 깨졌을 때 대중이 받는 충격도 크다는 것도 분명하다.
5581,제작진과 출연자는 꼼꼼하고 신중하게 접근해야 하고 시청자들 역시 단순히 가족이라는 이유만으로 책임을 전가하는 무차별적인 비난은 지양해야 할 것이라고 말했다.
5582,방탄소년단 진 예능감도 최고센스쟁이 김석진방탄소년단(BTS) 진이 남다른 센스로 전 세계 팬들을 사로잡았다.
5583,방탄소년단 멤버들은 콘서트에서 나온 곡으로 캐치 마인드 댄스 퀴즈를 진행 진은 타고 난 센스와 순발력으로 팬들을 사로잡았다.
5584,진은 공개된 영상에서 동안 비주얼이 돋보이는 짧은 흑발 헤어스타일과 뚜렷한 이목구비 남색 바지와 재킷을 입고 등장 단정하면서 깔끔한 모습으로 눈길을 끌었다.
5585,방탄소년단 진 예능감도 최고센스쟁이 김석진게임은 랜덤으로 제시된 BTS 안무 사진을 보고 멤버 한명이 글로 설명한 뒤 다음 멤버가 그림을 그려 멤버에게 전달되는 방식으로 진행됐다.
5586,오직 글과 그림을 이용해 BTS의 안무를 맞추는 첫 번째 게임에서 멤버들 모두 서로의 글과그림을 어려워했지만 진은 정국의 그림을 타고난 감각과 센스로 빠르게 정답을 유추해 독보적인 존재감을 나타냈다.
5587,진은 첫 번째 게임의 정답인 IDOL(아이돌)를 맞힌 뒤 노래 연주가 없이 정확한 음정으로 직접 노래를 부르고 멤버들과 춤을 추며 즐거워했다.
5588,이어 멤버들과 순서를 바꿔 맨 끝자리에서 직접 정답을 맞히게 된 진은 전달된 슈가의 그림을 보고 쉽지 않다면서 그림을 보고 그대로 따라 춤을 추는 등 웃음을 자아냈다.
5589,진은 마지막 문제의 정답인 퍼미션 투 댄스의 경쾌한 노래에 맞춰 상큼하고 발랄한 춤으로 콘서트의 감동과 특별했던 기억을 선사했다.
5590,방탄소년단 진 예능감도 최고센스쟁이 김석진팬들은 콘서트 무대에서 석진이 공연하는 거 보고싶어 석진이 진짜 똑똑한 것 같아 센스쟁이 김석진 달려라 방탄에서도 느꼈지만 예능감 진짜 최고 곧 공연하는거 볼 수 있겠네 석진아 기대돼 석진이의 시간은 거꾸로 흐르나봐 변치않는 잘생김이야등 다양한 반응을 나타냈다.
5591,/사진JTBC 방송캡처 유명 작곡가 겸 가수 돈스파이크(본명 김민수)가 마약 투약 혐의로 구속된 가운데 과거 방송이 재조명되고 있다.
5592,법무부의 적극적인 협조 아래 제작된 국내 최초 사법 리얼리티 착하게 살자는 단순 교도소 체험이 아닌 구속부터 재판 수감까지 실제 사법 시스템의 일련 과정을 모두 담아냈다.
5593,특히 한 방송분에서는 돈스파이크의 어머니가 아들을 면회 온 장면이 눈길을 끌었다.
5594,당시 돈스파이크의 어머니는 예능 설정임에도 철창 너머의 아들을 바라보며 너는 알잖아 엄마가 너를 얼마나 믿고 사는지.
5595,네가 절대 그럴 애가 아니라고 생각해라면서 엄마가 가슴이 벌벌 떨려서 말이 잘 안 나와.
5596,돈스파이크가 괜찮다고 말해도 어머니는 힘내 아들 하면서 울컥하는 모습을 보이기도.
5597,이후 돈스파이크는 개인 유튜브 및 SNS 계정을 비공개로 전환 무대응하며 논란의 중심에 섰다.
5598,영장실질심사를 위해 법원에 출석한 돈스파이크는 기자들의 질문에 묵묵부답으로 일관했다.
5599,사진| ENA 방송화면 캡처 그룹 소녀시대 권유리가 연기 뿐 아니라 예능에서도 두각을 나타내며 가요 예능 연기 전 분야에서 활약 중이다.
5600,국내 음원 차트에서도 상위권을 차지하며 명불허전 최고의 걸그룹임을 다시금 공고히 했다.
5601,이런 가운데 권유리는 가요계 뿐 아니라 드라마와 예능까지 접수하며 바쁜 시간을 보냈다.
5602,배달 아르바이트나 카지노에서 불법을 저지르는 손님들을 잡아내는 아르바이트 등을 하던 중 은선우와 엮이면서 은선우의 보조로 채용 본격적인 추리에 나섰다.
5603,권유리는 살인 사건으로 위장된 오아라(신고은 분)의 실종 사건부터 은선우 회장 부모님의 사망 사건까지 은선우와 함께 미행 잠입 등을 통해 사건을 해결하며 자칫 개연성 없어 보일 수 있는 스토리에 힘을 불어넣었다.
5604,특히 코믹 연기부터 진지한 정극 연기를 오가며 장르를 넘나드는 연기력으로 시선을 사로잡았다.
5605,특히 정일우와는 MBN 드라마 ‘보쌈’에 이어 다시 한 번 척척 케미를 보여줬다.
5606,‘보쌈’에서 옹주와 보쌈꾼으로 신분을 넘은 사랑을 보여줬다면 ‘굿잡’에서는 서민과 재벌 회장이라는 사회적 계층을 넘어선 러브라인으로 시청자를 설레게 했다.
5607,사극 뿐 아니라 현대극 연기도 잘 소화하는 모습을 보여줘 스스로 넓은 연기 스펙트럼을 증명했다.
5608,소녀시대 자체 콘텐츠나 멤버들과 함께 하는 예능 외에 나홀로 예능 출연이 드물었던 권유리였기에 대중들에겐 새로운 매력으로 다가왔다.
5609,제공| 디즈니+ 권유리는 툭 하면 “포기하자 “못하겠다 “이번만 포기 버튼을 누르자며 쉴 새 없이 포기를 종용하는 유약한 오빠들을 다잡았다.
5610,버텨야 한다 “포기 버튼 누르기만 해봐라고 다독이고 때론 그들을 강제로 일으켜 세우며 에피소드를 이끌어갔다.
5611,끊임없이 심령 현상이 일어나고 귀신들이 나오는 집에서 버텨야 했던 거리두기 존에서는 “라면이 먹고 싶다 “제발 포기하자 등 칭얼대는 오빠들을 달래면서 셋 중 유일하게 성공해내며 인상적인 활약을 보여주기도 했다.
5612,노래 연기 예능까지 섭렵한 권유리가 ‘올라운드 플레이어’로 또 어떤 활동과 매력을 보여줄지 그 어느 때보다 이목이 쏠리는 지금이다.
5613,태주는 자신의 의학 교양프로그램에 쓰일 내레이션을 녹음하는 상준의 프로페셔널한 모습에 놀라 빤히 쳐다봤고 상준과 눈이 마주치자 놀라 딸꾹질을 했다.
5614,리얼리티 프로그램 촬영을 위해 선상에서 상준과 와인을 마시던 태주는 “어때?라는 상준의 질문에 자신도 모르게 “좋아라고 답했다.
5615,집에 돌아온 태주는 “건강검진 안 받은 지가 너무 오래됐다며 “심장에 문제가 있다고 두근거림을 느꼈다.
5616,상준은 카메라에 찍힌 태주의 모습을 빤히 쳐다보며 “태주 예쁘게 잘 나왔다고 중얼거렸다.
5617,어린 시절 이야기를 하던 상준은 태주가 서둘러 자리를 떠나자 “김 닥터라고 불러세운 후 “나 혈압 좀 재줘 요새 자꾸 심장이 뛰고 이상해라고 말했다.
5618,태주는 당황을 감추고 “선생님 그거 나이 드셔서 그래요 늙어서라고 말했고 “너 때문에 그런 건 아니고?라는 상준의 말에 “내가 뭐 어쨌다고?라며 말을 더듬었다.
5619,촬영장으로 향하다 태주 분량을 모니터링하던 상준은 뭔가 이상한 점을 발견한 듯 “이거 편집이 이상한데?
5620,매니저 승구(이승형 분)가 “태주 씨는 그냥 들러리야 뭘 그렇게 신경 써?라며 “너 지금 첫사랑 찾는 이미지로 지금 좋아라고 태주를 상준의 재기를 위한 수단 취급하자 상준은 “나한테는 태주도 중요하다며 억지 방송을 만들지 않으려 했다.
5621,이후 바비큐를 하는 상준에게 불꽃이 튀어도 아무도 촬영을 멈추지 않자 태주는 불을 붓고 촬영을 중단하며 “사람이 먼저 아니냐며 화를 냈다.
5622,“상준아 의료키트 가지고 올게라며 차로 향하는 태주에게 상준은 “태주야 나 아파라며 갑자기 입을 맞췄다.
5623,투병하실 때 친하지도 않는데 연락처도 모르는데 자꾸 마음이 신경이 쓰이더라고 운을 뗐다.
5624,예능 나갈 때 진성 씨 같이 나가면 안 될까요라고 했더니 진성 선배님이 저를 엄마라고 부르신다.
5625,선배님은 제게 고마운 부분이 있으신지 연락드리면 언제든지 와주시더라고 밝혀 훈훈함을 자아냈다.
5626,OSEN박소영 기자 조세호가 독서 예능 ‘동서남북’에 합류한 소감을 쿨하게 밝혔다.
5627,계속 문자가 오길래 계속 피할 수만은 없다는 느낌을 받았다고 재치있게 말문을 열었다.
5628,이어 그는 “그냥 책을 읽는다면 덜 설레었을 텐데 숨겨진 책방을 찾아다닌다 하니 내 인생 마지막으로 책과 친해지게 될 기회가 아닐까 싶었다.
5629,‘동서남북’은 단순히 ‘책 가게’가 아닌 ‘힙플레이스’로 거듭나고 있는 전국 방방곡곡 동네 책방으로의 여정을 함께하는 예능 프로그램이다.
5630,(엑스포츠뉴스 이이진 기자) 방송인 유재석 지석진 가수 하하 개그맨 양세찬이 제작진과 신경전을 벌였다.
5631,이날 유재석 지석진 하하 양세찬은 연달아 GO를 선택했고 STOP을 선택한 멤버들보다 힘든 코스로 여행을 하게 됐다.
5632,그러나 유재석 지석진 하하 양세찬은 GO를 선택했을 때 좋은 결과가 나올 때가 됐다고 주장했고 점심 식사 메뉴를 정할 때도 GO를 고집했다.
5633,GO를 선택한 멤버들은 김 밥 간장을 먹을 수 있었고 STOP을 선택한 멤버들은 삼겹살을 먹을 수 있었다.
5634,하하는 예능에서 왜 안 꺾어라며 발끈했고 피디는 여러분은 왜 안 꺾으시냐라며 못박았다.
5635,하하는 끝까지 가자라며 쏘아붙였고 유재석은 다음 주까지도 가자라며 거들었다.
5636,더도어 이찬원 이번엔 면접관이다新 예능 대세가수 이찬원이 더도어에서 면접관 캐릭터로 출연해 팬들의 기대감을 높였다.
5637,이찬원은 검은색 정장 바지에 흰색 와이셔츠 넥타이까지 착용하는 등 전문 면접관의 모습으로 눈길을 모았다.
5638,이찬원이 팔에 낀 핑크색 토시기 팬덤 색을 연상케 해 팬들의 눈길을 사로잡았다.
5639,팬들은 이찬원 더도어 신예능 대세남 기다려요 더도어 꼰대 기대 기대 더도어 재밌네요 이찬원 님 더 많이 나오면 좋겠어요 꼰대 얘기에 왜 이렇게 웃음이 나올까요 너무 어이가 없어서.
5640,핑크 토시 낀 이찬원 님 내일은 어떤 모습으로 멋짐을 장식할까요 예고편만 봐도 유쾌하고 재밌는 시간 기다립니다 멋진 찬원 님 너무 빛나요 최고입니다 항상 응원합니다 더도어 너무너무 재미있게 본방사수 이찬원 님 응원합니다 등 기대감을 나타냈다.
5641,디즈니플러스 오리지널 예능 ‘더 존:버텨야 산다’를 연출한 조효진PD(왼쪽)와 김동진PD.
5642,사진 월트디즈니컴퍼니 코리아아카데미나 빌보드 에미상 등 예전 같으면 상상도 못 해 봤을 각종 국제적인 대중문화 관련 시상식의 트로피에 한국인의 한국 작품의 이름이 박히는 사례가 늘고 있다.
5643,이처럼 짧은 시간에 세계 최대의 대중문화 시장 미국을 공습한 나라는 없다는 반응도 나온다.
5644,아직도 한국을 대표하는 이름이 없는 분야를 몇 꼽으라면 아마 ‘TV 쇼’ 예능 프로그램이 아닐까 싶다.
5645,분명 TV 쇼를 대표하는 시상식이 없는 것도 그러한 이유지만 웃음이라는 코드가 문화에서 문화를 넘어가는 작업은 분명 복잡하기 때문이다.
5646,사진 월트디즈니컴퍼니 코리아조효진PD는 그러한 작업을 최근 가장 선두에서 해 온 인물이다.
5647,SBS 시절 ‘X맨’과 ‘패밀리가 떴다’ 그리고 ‘런닝맨’을 통해 예능의 작법을 익혀온 그는 SBS를 나오자마자 넷플릭스의 ‘범인은 바로 너!’ ‘투게더’ ‘신세계로부터’ 등 각종 OTT 예능을 제작하면서 글로벌 시장을 노려왔다.
5648,분명 대한민국에서는 인지도가 있는 유재석 이광수 소녀시대 유리라는 MC를 캐스팅했지만 프로그램의 주인공은 이들을 둘러싸고 있는 각종 미션에 있기 때문이다.
5649,간단한 규칙 목적지향적인 구성 말보다는 몸동작이 돋보이는 모습 등은 ‘런닝맨’이 동남아를 비롯한 세계에 큰 인기를 얻은 방식과 똑같다.
5650,디즈니플러스 오리지널 예능 ‘더 존:버텨야 산다’를 연출한 조효진PD(왼쪽)와 김동진PD.
5651,해외에서도 반응이 좋은 부분은 아마 저희 프로그램이 웃음이 기본이라 그런 것 아닌가 싶습니다.
5652,그 문구를 예능적으로 풀어서 웃음을 주면서 버틴다면 융화의 묘를 드리지 않을까 생각했습니다.
5653,(조효진PD) 디즈니플러스 오리지널 예능 ‘더 존:버텨야 산다’의 한 장면.
5654,‘아이 존’은 추위에 맞서야 하기에 지구온난화를 통해 기후변화를 ‘워터 존’은 물부족 ‘바이러스 존’은 미지의 바이러스 공포를 표현했다.
5655,‘세이프티 존’은 안전에 대한 욕구 ‘브레인 존’은 뇌의 판단에 의한 감정재난 ‘머니 존’은 돈에 의한 재난상황을 가정했다.
5656,“미리 콘셉트로 장소를 만들기도 했지만 장소를 보고 ‘여기서 이런 것을 해보자’는 이야기가 나온 적도 있습니다.
5657,(김동진PD)이 프로그램을 통해 넷플릭스와 디즈니플러스 세계적으로 유명한 두 개의 OTT 플랫폼과 모두 작업해본 조효진PD는 “다들 지원을 많이 해주신다.
5658,후반작업에 좀 더 공을 들일 수 있는 것이 다른 지상파 프로그램과의 차이인 것 같다고 말했다.
5659,사진 월트디즈니컴퍼니 코리아결국 ‘기생충’과 같은 영화 방탄소년단의 노래 같은 K-팝 그리고 ‘오징어게임’ 같은 드라마들은 세계적으로 콘텐츠의 소통이 자연스러운 지금의 문화 생태계가 그 원인이었다.
5660,다소 장벽은 있으나 ‘K-예능’ 한국인의 웃음이 또한 세계적인 웃음의 척도가 되는 일도 아예 없으란 법은 없다.
5661,“당연히 한국 제작진에 한국 출연자가 만드니 한국 시청자가 우선일 수밖에 없습니다.
5662,그래도 OTT에 올리는 경우에는 말자막을 최소화해 간극을 줄이는 시도를 합니다.
5663,‘패밀리가 떴다’나 ‘런닝맨’의 경험으로 보면 확실히 단순한 게임 위주의 미션이 문화와 관계없이 많이 이해되는 것 같습니다.
5664,거기다 버티면서 살고 있다는 공감대 그런 것들이 많은 문화권에서 호응을 얻게 될 수 있지 않나 싶습니다.
5665,(김동진PD)“직관적이고 단순한 예능일수록 문화권 간의 간극이 줄어들 것 같습니다.
5666,어려운 부분이지만 노력하다 보면 공감의 폭이 줄고 서로를 묶을 수 있는 시대가 올 것 같습니다.
5667,/사진MBC 구해줘 홈즈 방송 화면 캡처홈즈 그룹 오마이걸의 미미가 승리를 쟁취했다.
5668,현재 서울시 노원구 공릉동에 거주하는 이들은 복직을 앞둔 아내의 출·퇴근 시간을 줄이고 아이와 함께 하는 시간을 늘리기 위해 이사를 결심했다고 전했다.
5669,이정현은 한성대입구역 한옥 매물이 너무 마음에 들어 직접 찾아가 편지까지 쓴 적이 있다고 덧붙여 놀라움을 자아냈다.
5670,미미는 멤버 네 명이서 살 때도 제가 발품 팔아서 구한 거였다며 제가 오마이걸 멤버들보다는 (발품을) 잘 판다고 자신해 웃음을 자아냈다.
5671,미미는 또 장동민이 독사라면 자신은 피라냐라며 제 목표는 오늘 오직 선배님 뿐이라 말해 웃음을 더했다.
5672,미미는 직접 수첩까지 사 빼곡히 멘트를 적어왔다고 밝혀 코디들을 놀라게 했다.
5673,수첩에는 엄마가 행복해야 아이도 행복하다는 등 미미의 진심이 드러나 있었다.
5674,/사진MBC 구해줘 홈즈 방송 화면 캡처붐은 미미 잘못 배웠구나라며 당황했으나 박나래는 미미 코디님이 야망 있으시네라며 미소지었다.
5675,이정현은 장동민과 틈틈히 군대 상황극을 펼치며 살벌한 연기로 장동민을 긴장케 하더니 풍수지리 등 홈즈 찐팬다운 지식을 뽐내 감탄을 안겼다.
5676,어린이집도 가깝고 인프라가 잘 되어 있어 결심했다며 신축 첫 입주다보니 깨끗하고 오래 살 수 있을 것 같다고 이유를 밝혔다.
5677,복팀과 덕팀이 무승부를 달성한 날이고 오마이걸이 나와서 전승한 날이다며 감격했고 미미는 살짝 설렜어 난을 개사해 전부 이겼어 난이라 부르며 통통 튀는 매력을 뽐냈다.
5678,한편 파도파도 홈서핑 코너에서는 콘크리트 외벽이 매력적인 도예가의 갤러리 주택이 소개됐다.
5679,이 집은 외벽 곳곳에 입체감을 준 포인트뿐만 아니라 고즈넉한 연못과 그 위에 놓인 징검다리 너른 잔디 마당으로 더욱 감탄을 자아냈다.
5680,텐아시아류예지 기자 수양아 아무것도 없는 나를 믿고 내 곁으로 와줘서 고마워.
5681,그는 후배 말에 의하면 우리가 성격이나 생김새가 비슷하다고 하더라라며 여자친구의 시원시원한 성격과 다정다감한 면에 반했다.
5682,묵묵히 옆에서 응원해주더라라며 건강 도시락도 싸주고 옷이나 신발 맛있는 것도 사주는 모습이 좋았다고 자랑했다.
5683,결혼생활은 어떻게 해라 부부싸움을 하더라도 이기려고 하지 말아라 등 여러 조언을 듣는 중이다라고 덧붙였다.
5684,불러만 주신다면 나보다 웃긴 예비 아내의 끼를 볼 수 있다고 당찬 포부를 드러냈다.
5685,현재 유통 마케팅 업체 너로픽마켓 대표로 활동 중이며 인테리어 업체 한길로spc강마루 상임이사로도 활약하고 있다.
5686,디즈니+의 오리지널 예능 더 존: 버텨야 산다를 연출한 조효진 김동진 PD를 만났다.
5687,매번 조효진 김동진 PD가 제작하는 예능은 그동안 보지 못했던 새로운 콘셉트와 신선한 포맷으로 화제가 되었다.
5688,이번에도 재난 시뮬레이션이라는 콘셉트와 버텨야 한다는 미션은 호평을 받고 있다.
5689,이런 반응에 대해 조효진 PD는 가입자 수가 많이 늘었다고도 하고 아시아에서 반응이 좋다는 이야기도 듣고 있다.
5690,라며 시청자가 감상하는 한 회차의 준비를 위해 엄청 많은 시간을 쏟아부으며 준비를 하고 있음을 밝혔다.
5691,특히 첫 회 녹화에서는 실제로도 엄청나게 추운 날씨 때문에 몇 배로 준비하는 게 힘들었다고 하며 굉장히 추운 날씨여서 연기자들도 고생을 했지만 제작진도 엄청 고생을 했다.
5692,촬영 전날 시뮬레이션 한다고 물을 틀었다가 중간 배수관이 얼어버려서 녹화 직전까지 수도관을 녹이느라 애썼다.
5693,첫 회라 준비를 많이 하기도 했는데 의외의 날씨가 복병이었다라며 젖은 유리의 머리카락이 얼 정도로 혹한의 날씨 때문에 고생이 많았다는 첫 회차의 에피소드를 전했다.
5694,대부분의 새로운 예능을 유재석과 함께한 조효진 PD는 유재석에게는 특별한 사명감이 있다.
5695,그는 늘 예능을 다변화해야 한다고 하고 그래야 발전이 된다는 이야기를 하고 새로운 시도에 앞장을 선다.
5696,저와 이야기하다가 관찰 예능이나 연애 예능 말고 다른 걸 하면 좋겠다고 했고 그 와중에 버티는 거 어때?라는 이야기에서 시작된 프로그램이다라며 이 프로그램을 기획하게 된 배경을 설명했다.
5697,조효진 PD는 그동안 유재석과는 뭔가를 탈출하는 걸 해봤었는데 이번에는 거기서 좀 비틀어서 그 자리에서 버텨보는 걸 해보자고 했고 그렇게 기획을 같이 하다 보니 당연히 유재석은 함께 하게 되었다.
5698,조효진 PD는 여기에 성을 떠나서 엉성한 케미를 끌거나 당길 조정자 역할이 필요했다.
5699,유재석이 누구를 추천한 적이 한 번도 없었는데 이번에는 최근 프로그램에서 유리와 함께 해봤는데 너무 괜찮더라며 추천을 해주더라.
5700,더 존: 버텨야 산다라는 재난 시뮬레이션 콘셉트로 기후 변화 홍수 등 다양한 극한 상황을 펼쳐낸다.
5701,예능이지만 상당한 메시지를 담아내고 있는 프로그램에 대해 조효진 PD는 거창한 메시지는 아닌데 우리가 버텨낸 데에는 이런 의미가 있다는 걸 말미에 붙임으로써 같이 공감할 수 있게 했다.
5702,하지만 재난 시뮬레이션이 너무나 혹독하게 리얼하기에 가끔 출연자가 제작진을 향해 욕을 하는 장면이 보이기도 했다.
5703,그렇게 고생을 하면서도 촬영이 끝나고 나서 이 정도는 되어야 시뮬레이션 한다는 느낌이 들 것 같다라며 출연자들이 웃으며 이야기해줬다.
5704,혹시나 가학적으로 보이지 않을까 걱정했는데 그걸 출연자들이 웃으며 동의하고 웃으며 버틸 수 있다는 걸 보여주더라.
5705,의미 있게 버텨나가고 이걸로 웃음을 드리고 위로를 줄 수 있다면 해내야 한다는 마인드로 출연하시더라.
5706,라며 높은 난이도지만 출연자들이 기꺼이 웃으며 참여하고 있다며 감사한 마음을 전했다.
5707,보통 예능들은 코너가 있어서 쉬어가거나 하는데 유재석은 상황 판단력이 대단하다.
5708,첫 녹화 전에도 이번 프로는 다른 때보다 고생이 많은데 괜찮겠냐고 물었는데 당연히 재미를 주기 위해서 감수해야지!
5709,특별히 아시아권에서 이 프로그램이 인기를 끌고 있는 원인은 누구의 영향 때문일 것 같냐는 질문에 조효진 PD는 출연자마다 각자 생각이 다를 것 같다.
5710,이광수는 아시아의 프린스이고 유리는 소녀시대의 파워가 있을 것이고 유재석도 탄탄한 팬층이 있다.
5711,인지도가 굉장히 높은 출연자이지만 드라마보다 자막 량이 많은 예능을 외국어 예능을 보며 공감하기가 힘들 텐데 그걸 봐주고 같이 웃어주고 공감해 주시는 게 너무 감사하다.
5712,이런 반응에 힘입어 조효진 PD는 기본적으로 우리나라 시청자를 바라보고 기획했지만 이후에 글로벌로 공감하면 좋겠다 생각해서 확장을 하게 된다.
5713,디즈니+의 오리지널 예능 더 존: 버텨야 산다라는 매주 수요일 디즈니+에서 만나볼 수 있다.
5714,대한민국 팔씨름 최강자를 선발하는 ‘오버 더 톱’에 전현무 문세윤 이진호 김민경 하승진이 출연한다.
5715,JTBC 새 예능프로그램 ‘오버 더 톱-맨즈 챔피언십(이하 ‘오버 더 톱’)’ 전국의 팔씨름 고수들이 모여 오직 팔 힘 하나로 대한민국 팔씨름 최강자를 가리는 국내 최초의 팔씨름 서바이벌 프로그램이다.
5716,‘싱어게인-무명가수전’ ‘투유 프로젝트-슈가맨’ ‘효리네 민박’ 등 JTBC 대표 프로그램을 제작한 윤현준 CP가 기획을 박성환 PD가 연출을 맡았다.
5717,지난달 진행된 ‘오버 더 톱’ 예선에는 연예인 운동선수 군인 직장인 학생 등 다양한 직업군의 남성들이 참가해 열전을 펼쳤다.
5718,전현무는 특유의 노련하고 센스 있는 진행과 박진감 넘치는 경기 중계로 시청자들에게 유쾌한 웃음과 쫄깃한 긴장감을 선사할 계획이다.
5719,연애 리얼리티 프로그램이 시청자의 큰 관심을 받는 가운데 일반인 출연진의 진정성에 의문이 제기된다.
5720,/사진MBN·TVING·NQQ 제공 최근 뜨거운 인기를 누리는 방송은 일반인 출연진이 등장하는 예능 프로그램이다.
5721,이에 돌싱글즈 환승연애 나는 솔로 등 다양한 연애 리얼리티 프로그램이 속출하고 있다.
5722,해당 프로그램을 향한 관심이 높아짐에 따라 일반인 출연진은 단숨에 연예인으로 등극한다.
5723,이들은 각종 사회관계망서비스(SNS)에 모습을 드러내며 활동 영역을 넓히는 추세다.
5724,TV 밖에서도 일반인 출연진에 이목이 쏠리자 프로그램의 기획 의도에 의문점이 생긴다는 주장이 제기되면서다.
5725,유명세와 방송의 본질 중 어느 쪽에 초점을 뒀는지 알 수 없는 행보에 프로그램 출연 목적이 유명세를 통한 수익 창출 아니냐라는 지적도 일고 있다.
5726,하지만 단순히 셀럽이 되고자 프로그램을 상업적인 수단으로 이용하는 것은 문제다.
5727,무엇보다 현실 연애로 시청자의 공감과 설렘을 자아내는 연애 리얼리티 프로그램은 더욱 민감하다.
5728,이때 출연진이 선보이는 장면이 각본이라면 시청자의 실망은 걷잡을 수 없이 커질 것이다.
5729,방송을 본인의 인지도 상승을 위한 도구로 사용하는 일반인 출연진이 논란으로 떠오를 때마다 누리꾼은 방송을 대하는 태도가 다른 사람과 크게 차이 난다 진심이 아닌 연기를 보려면 드라마를 보는 게 낫다 함께 출연하는 상대방에 대한 기만이다 등 날선 반응을 보인다.
5730,연애 리얼리티 프로그램이 많아질수록 출연진 선정과 관리에 많은 주의가 필요하다.
5731,프로그램 출연으로 셀럽이 되는 상황은 자연스럽지만 이를 목적으로 방송에 임하는 태도가 문제이기 때문이다.
5732,자신의 진정성을 드러내며 프로그램의 기획 의도를 충실히 받아들일 출연진을 섭외하는 데 총력을 기울여야 할 것으로 보인다.
5733,유해진은 모두가 낯설어하는 환경에서 수준급의 영어와 운전 실력으로 멤버들을 이끄는가 하면 캠핑을 즐기는 것은 물론 여러 풍경을 만끽하고 시청자들에게 이국적이고 아름다운 풍경을 보여줬다.
5734,유해진은 또한 캠핑장의 환경을 유심히 지켜보고 멤버들에게 수구와 트래킹을 제안하는 등 적극적으로 여행을 즐겼다.
