,sentence
9671,그럼에도 우리는 온몸이 아니라 온 정신을 바쳐 축구공을 향해 달리고 넘어지고 깨지는 그녀들의 진심을 보고 있다.
9672,대중은 또 이 지점에서 ‘나이는 숫자에 불과하다’라는 지극히 상투적인 메시지에 반응한다.
9673,몇 명을 제외하고는 모두 국가대표 출신들이며 전성기 시절 최소 연봉으로 수십억원은 가뿐히 번 선수들이다.
9674,JTBC 야구예능 최강야구에서 득점을 올린 이승엽 감독 겸 선수가 동료들과 기쁨을 나누고 있다.
9675,우리는 글러브 없이 맨손으로 볼을 잡아 던지는 정근우의 왼손 캐치와 텅 빈 경기장에서 입스(심리적 불안증세)에 빠진 이홍구를 연습시키는 선배 송승준의 모습에서 마흔다섯의 박용택이 머리 위로 날아가는 타구를 전력질주로 잡아 담장에 부딪히는 장면에서 말 그대로 은퇴한 아재들의 진심전력을 본다.
9676,그들이 ‘최강야구’에서 가장 자주 하는 말은 ‘나… 야구 좋아하는구나’이고 우리가 가장 많이 하는 생각은 ‘은퇴한 저들이 야구에 설레는구나’이다.
9677,이승엽 감독이 아픈 서동욱을 대신해 순식간에 헬멧을 챙겨 출전한 장면에는 ‘대주자 이승엽?…이거 실화냐’라는 웃픈 자막이 달렸는데 마운드도 덕아웃도 중계실에 있는 그들 모두의 뭉클함이 시청자에게 오롯이 전달되었다.
9678,벌써 십여년이 지난 방송이지만 MBC ‘무한도전’의 ‘한일 여자복서’ 편은 모두가 기억할 것이다.
9679,WBC세계 챔피언인 한국의 최현미와 이에 도전하는 일본의 쓰바샤가 사력을 다해 싸운 경기였다.
9680,여자 권투선수들 간의 친선 경기인 줄 알았던 시청자들은 (상투적인 표현이지만) 혼신을 다한 그녀들의 집념과 부서지는 체력 그리고 부어터진 눈을 지켜보며 가슴을 쓸어내렸다.
9681,결국 경기는 최현미의 판정승으로 끝났지만 진심전력을 다한 두 선수 모두 승자였다.
9682,지금에야 다양한 장르가 결합하는 컨버전스 예능이 흔하지만 당시의 커뮤니티 댓글에는 김태호PD가 한국 예능의 패러다임을 바꿨다는 글이 넘쳤다.
9683,시청자들의 포인트는 결국 ‘선수들은 진심전력을 다하는데 왜 예능으로 장난쳐?’이다.
9684,제작진의 사과문 또한 ‘선수 및 감독님의 진정성을 훼손하지 않도록 편집에 각별한 주의를 기울이겠다’였다.
9685,이 가운데 성공한 스포츠 예능을 찬찬히 들여다보면 진심 전력을 그대로 보여준다.
9686,예능의 즉자성 패관문학적 기질을 드러내다 대중 콘텐트가 사회를 투영하며 민심을 반영하는 것은 자연스럽다.
9687,그 근간이 창의성이라는 관점에서는 구전설화에 윤색을 더한 고려와 조선시대에 걸쳐진 패관문학이 떠오른다.
9688,저자 미상도 많지만 대부분 민중이 만들어 낸 패관문학은 서민들의 생활에 시대적 결핍과 사회구조적 문제 등을 업은 채 한국 고대소설의 전신이 되었다.
9689,하나의 대중 콘텐트가 세상에 나오기까지 필요한 자본과 소요시간 같은 현실성을 고려하면 영화나 드라마보다 시대를 즉자적으로 반영하는 것은 오히려 예능일지 모르겠다.
9690,스포츠 예능이 우리에게 던지는 질문 왜 지금 우리는 예능 안에서까지 진심 전력을 원하는가.
9691,그리고 스포츠 예능은 서른살 차이에 가까운 선수를 같은 팀 또는 서로 다른 팀에 배치하며 세대 간의 갈등을 우정과 스포츠맨십으로 끌어안고 있다.
9692,스포츠 예능이 진심전력을 하지 않는 우리 사회를 반추하고 있는 건 아닐까 곱씹어본다.
9693,정치·경제·사회·문화 지금 대한민국에서 진심전력을 안 하는 곳은 어디인가.
9694,드라마는 주인공인 여자 판사의 ‘나는 소년범을 혐오한다’는 선언으로 시작해 매회 경악스러운 소년범을 전시하며 혐오의 정당함을 설파한다.
9695,조연인 남자 판사가 강력 처벌보다 새로운 삶을 위한 기회를 소년범에게 제공하는 것이 더 중요하다고 주장하지만 교화 불가능한 사이코패스로 등장하는 소년범의 모습은 이를 무색하게 한다.
9696,채석진 조선대 신문방송학과 조교수여자 판사는 소년범에게 아이를 잃은 엄마로 아이를 죽인 소년이 촉법소년으로 처벌받지 않는 것에 분노해 직접 소년범을 엄벌하고자 주변화된 소년부로 왔다.
9697,주변 시선을 무시하고 신념에 따라 돌진하는 여자 판사의 당당한 모습과 달리 남자 판사는 소년범을 옹호하면서도 정작 자신의 과거가 알려질까 안절부절못한다.
9698,사람들이 차마 입 밖으로 내뱉지 못하는 소년범에 대한 혐오를 공개적으로 밝히는 여자 판사가 정의로운 영웅으로 재현되는 반면 소년범의 인권을 주장하는 남자 판사의 모습은 초라하고 불안하다.
9699,드라마의 마지막은 선처를 받았던 소년범이 더한 흉악범이 되어 재판장에 다시 선 모습이다.
9700,이는 소년범을 어릴 때 제거하지 않으면 더 큰 위협이 되어 돌아옴을 시사하며 소년범에 대한 혐오와 강력 처벌을 사회정의 실천으로 의미화한다.
9701,&lt;소년심판&gt;은 그동안 우리 사회에서 주목받지 못했던 소년범 문제를 글로벌 미디어 엔터테인먼트 산업의 무대 위에 올렸다.
9702,소년범죄는 사회 전체의 구조적인 문제들이 얽혀 있는 복잡한 문제지만 미디어 산업은 소년범을 악마화하는 단순한 방식으로 성공적 볼거리로 만들었다.
9703,평소에 잘 보이지 않던 소외계급이 미디어에서 드러나는 방식은 ‘동정’이나 ‘혐오’ 대상이 되는 것이다.
9704,지난 몇년 사이 미디어 전경에서 눈에 띄는 변화는 소외 계급에 대한 ‘혐오’를 상품화하는 경향이 확산한 것이다.
9705,신생아를 추운 베란다에 방치해 죽인 십대 미혼모 여자친구를 잔혹하게 살해한 남성 실업자 등은 미디어 보도에서 일상적으로 마주하는 모습이 되었다.
9706,이러한 보도에서 특히 빈곤계급은 이제 무기력한 동정의 대상에 머물지 않고 인간으로 존중받을 수 있는 최소한의 덕목도 상실한 혐오의 대상이 된다.
9707,오언 존스는 &lt;차브: 영국식 잉여 유발사건&gt;에서 영국에서 대처리즘 이후 제조업이 급격하게 붕괴한 후 경제적 기반을 잃은 백인 노동계급이 주류 미디어에서 어떻게 지속적으로 악마화되었는지 분석한다.
9708,제조업시대 ‘존경받을 만한 노동계급’을 구성했던 지역들은 금융 중심으로 경제가 재편되고 공장이 해외로 이전하며 빠르게 황폐화됐다.
9709,오언 존스는 “노동계급의 악마화는 패자에게 퍼붓는 승자의 조롱으로 “가난한 노동자들을 게으르고 편협하고 무례하고 더러운 존재로 비방하는 것은 그들에 대한 공감을 어렵게 만든다고 지적한다.
9710,촉법소년에 대한 강력 처벌을 추진하는 윤석열 정부는 내년도 예산에서 기초생활수급자 노인 여성 청년 아동 장애인 지원 예산을 대폭 감축했다.
9711,교정의 날은 해방 이후 교정 행정권을 정부가 회복한 것을 기념하기 위한 법정기념일이다.
9712,따라서 한동훈 장관에게 하나하나 반응하지 말고 개무시 전략을 펼친 것을 조언했다.
9713,김 교수는 이날 자신의 SNS를 통해 김의겸 의원의 가짜뉴스 폭로전과 민주당의 가짜뉴스 키우기는 이재명 사법리스크를 물타기하려는 전형적인 골대 옮기기 수법이다며 이는 적반하장의 저질 막장정치 비열한 정치장사다고 맹비난했다.
9714,김 교수는 김의겸이 쏘아올린 허황된 청담동 괴담을 민주당 지도부가 더 부풀려서 키우는 작태는 막장 드라마 그 자체다라며 뜯어말려도 부족한 가짜뉴스를 지도부가 가세하는 건 이재명을 비호하려는 비겁한 물타기 의도 외에는 달리 설명할 길이 없다고 했다.
9715,또 김의겸 의원이 윤 대통령이 비속어에 대해 사과하면 사과하겠다는 억지를 부리고 있다며 이는 술자리 가짜뉴스를 대통령 발언으로 확전시키려는 비열한 정치적 의도다고 지적했다.
9716,즉 가짜뉴스 하나로 이재명 리스크 물타기를 넘어 대통령 비속어 논란으로 확전하려는 일타쌍피식 저급한 정치술수다라는 것.
9717,이에 김 교수는 가짜뉴스로 정치장사하려는 민주당 의도에 말려들면 안된다며 가짜뉴스는 가짜뉴스일 뿐이니 한동훈 장관도 과도한 대응과 확전을 자제하고 침묵의 개무시 전략이 효율적이라며 한 장관에게 엉뚱한 쪽으로 판을 키우려는 민주당 작전에 말려들지 말 것을 당부했다.
9718,팝뮤직 제공OSEN장우영 기자 가수 에일리(Ailee)의 전국투어 첫 공연이 일주일 앞으로 다가왔다.
9719,이번 전국투어에서는 Heaven(헤븐) 보여줄게 U&amp;I(유앤아이) 노래가 늘었어 첫눈처럼 너에게 가겠다 등 음악팬들의 많은 사랑을 받은 히트곡들은 물론 기존 곡을 파워풀한 퍼포먼스로 리메이크한 무대도 최초 공개한다.
9720,이 밖에도 그간 한 번도 보여준 적 없는 앨범 수록곡 무대까지 풍성한 셋리스트를 선보일 계획이다.
9721,소속사 관계자는 이번 전국투어 콘서트에서만 만날 수 있는 새로운 곡들을 다채롭게 준비했으니 많은 관심 부탁드린다라고 전했다.
9722,이처럼 각종 방송과 공연을 통해 활약 중인 에일리는 이번 전국투어를 통해 공연 장인의 클래스를 또 한 번 증명할 것으로 기대를 모은다.
9723,국산 AI반도체 실증지원 사업은 AI서비스에 활용되는 고가의 외산 GPU에 대한 국내 업계의 의존도를 낮추고 AI 시스템 반도체에 대한 국내 경쟁력을 확보하기 위해 추진됐다.
9724,양사는 이번 사업을 통해 GPU 대비 뛰어난 국산 AI반도체의 성능을 확인했다.
9725,NHN데이터센터를 기반으로 구현된 클라우드 인프라를 AI 스타트업과 중소기업에 제공해 나갈 계획이다.
9726,인턴십 전형은 서류 SGDT(Smilegate Development Test) 인성검사 면접 인턴근무 등 절차로 진행된다.
9727,SGDT는 개발직군의 전공 소양 및 이론 지식을 평가하는 온라인 테스트다.
9728,네이버 임동아 대외·ESG 정책 책임리더는 친환경 차량 확산을 통해 차량 연료 사용에 따른 직접 온실가스 배출을 감축하는 한편 전기로 인한 간접 온실가스 배출은 재생에너지 확산을 통해 감축하는 등 글로벌 ESG 선도기업으로 앞장서겠다고 말했다.
9729,LG유플러스 스튜디오 X+U 론칭LG유플러스는 콘텐츠 전문 브랜드 스튜디오 X+U를 론칭했다고 밝혔다.
9730,스튜디오 X+U는 LG유플러스가 제작하는 모든 오리지널 콘텐츠에 대한 지식재산권(IP)을 갖는 LG유플러스 콘텐츠 브랜드다.
9731,브랜드명 스튜디오 X+U는 고객(U)의 즐거움을 배가(X)하고 새로운 경험을 더한다(+)는 의미를 담고 있다.
9732,LG유플러스는 콘텐츠 기획부터 제작 연출 유통 포맷화 공급망 제휴까지 콘텐츠 전반에 대한 모든 활동을 해당 브랜드로 전개할 방침이다.
9733,브랜드 론칭과 함께 키즈부터 버라이어티 드라마 다큐멘터리 등 장르 관계없이 고객 니즈를 반영한 콘텐츠를 제작해 U+tv(IPTV) 및 모바일tv 아이돌플러스 스포키 아이들나라 등 자사 핵심 플랫폼의 경쟁력을 강화한다.
9734,이와 함께 넷플릭스 티빙 등 다양한 OTT 제휴를 통해 플랫폼도 다각화할 예정이다.
9735,앞서 LG유플러스는 콘텐츠 부문 강화를 위해 CJ ENM 출신 미디어 콘텐츠 전문가 이덕재 전무를 최고 콘텐츠 책임자(CCO)로 임명한 바 있다.
9736,카카오모빌리티 대리노조와 단체교섭 합의카카오모빌리티는 전국대리운전노동조합과 대리운전 환경 및 안전 증진을 위한 단체교섭 잠정합의안에 합의했다고 밝혔다.
9737,양측은 프로서비스 단계적 폐지 고충처리위원회 설치 대리운전 산업안전 지킴이 선임 대리기사 심야 이동권 개선 등 대리운전 환경 개선을 위한 방안 마련에 지속적으로 힘을 모으기로 했다.
9738,이와 함께 최근 판교 SK데이터센터 화재로 발생한 서비스 장애 관련 지원책에 대해서도 협의했다.
9739,양측은 장애 시간 동안의 기대 수익에 대한 보상보다는 미래 운행에 대한 지·혜택을 제공하는 것이 현실적이라는 데 뜻을 모았다.
9740,카카오모빌리티는 대상자 시행 시기 구체적 지원 규모 등 세부 사항을 대리노조와 논의해 구체화하고 확정된 사안들은 순차적으로 공지·실행할 계획이다.
9741,위클리 잇(IT)슈는 매주 토요일 한 주간 기업들의 이슈를 한눈에 돌아보는 비즈워치 산업부의 뉴스 코너입니다.
9742,디 아스트로넛은 세계적인 브릿팝 밴드 콜드플레이(Coldplay)가 진과 협업한 곡이다.
9743,팝 록(Pop Rock) 장르의 잔잔한 어쿠스틱 기타와 서서히 고조되는 신스 사운드가 조화됐다.
9744,진이 작사에 참여해 방탄소년단 팬덤 아미(ARMY)를 향한 애정을 담은 동시에 보컬리스트 진의 면모를 느낄 수 있게 하는데 방점을 찍은 곡이다.
9745,소속사 빅히트뮤직은 진 특유의 감성이 청량하면서도 몽환적인 곡의 분위기를 극대화한다고 소개했다.
9746,진은 이날 빅히트뮤직을 통해 지금의 저를 만들어 준 아미 분들에 대한 마음을 표현해봤다면서 정처 없이 흘러가는 저의 꿈을 찾아주는 분들의 이야기에요.
9747,어디서나 절 빛나게 해 준 아미 여러분을 향한 고마움·애정을 듬뿍 담았다고 소개했다.
9748,진은 콜드플레이에 대해 제가 워낙 좋아하는 분들이라 이렇게 다시 인연을 맺게 돼 작업하는 내내 너무 즐겁고 설렜다면서 다시 한번 우리 콜드플레이 형님들에게 감사하다고 고개를 숙였다.
9749,그는 다른 행성에서 온 제가 우주 공간을 떠돌다 지구에 불시착하게 된다는 내용이라면서 고향 행성으로 돌아가야 하지만 결국 사랑하는 사람과 소중한 것이 있는 지구에 남기로 결심한 우주인의 여정을 담았다고 소개했다.
9750,com *재판매 및 DB 금지뮤직비디오엔 콜드플레이 프런트맨 크리스 마틴이 깜짝 등장한다.
9751,진은 소소하게 나오지만 잘 즐겨 주셨으면 좋겠다면서 뮤직비디오를 보며 들었을 때 노래가 더 좋아져요.
9752,앞서 진은 tvN 드라마 지리산 OST 유어스 이벤트성의 곡 슈퍼 참치 등을 발표했지만 공식적으로 싱글을 발매하는 건 이번이 처음이다.
9753,진은 그동안 제 생일을 기념해 만든 노래 팬 여러분을 위한 공개 곡 방탄소년단 음반에 실린 솔로곡을 발표한 적은 있지만 제 이름으로 싱글이 나오는 건 처음이라 많이 떨리다면서 한편으로는 솔로 싱글을 준비하며 다시 한번 멤버들의 소중함을 느낄 수 있었다고 강조했다.
9754,com *재판매 및 DB 금지방탄소년단 내 정식 솔로 활동은 제이홉에 이어 진이 두 번째다.
9755,진은 솔로 싱글과 관련 콘셉트 포토와 뮤직비디오 티저 등 다양한 이벤트를 선보인다.
9756,진은 팬 여러분을 생각하며 열심히 준비한 만큼 많은 분들이 좋아해 주셨으면 좋겠어요.
9757,많은 분들이 이 노래를 들으며 위로를 받고 잠시나마 즐거운 상상을 하길 바랍니다라고 덧붙였다.
9758,디 아스트로넛 공개가 임박한 가운데 진의 이전 솔로곡들에 대한 관심 역시 뜨겁다.
9759,부에노스아이레스 리버 플레이트 스타디움에서 열리는 이날 공연에서 진은 콜드플레이와 함께 디 아스트로넛을 부른다.
9760,해당 무대는 공연 종료 후 방탄소년단 공식 유튜브 채널을 통해 공개될 예정이다.
9761,진이 공연을 위해서 부에노스아이레스 공항으로 입국하자 현지가 들썩였다고 아르헨티나 매체들은 전했다.
9762,프런트맨 크리스 마틴을 비롯 콜드플레이 멤버들은 진과 리허설 도중에 함께 찍은 사진을 트위터 등에 올렸다.
9763,서경덕 위기감에 도둑질 일침 아이브 장원영 / 사진장원영 인스타그램서경덕 성신여대 교수가 최근 그룹 아이브 멤버 장원영이 착용해 화제를 모은 한국의 전통 봉황 모양 비녀가 자국 것이라고 주장한 중국 누리꾼들에게 일침을 가했다.
9764,이어 중국의 일부 인플루언서와 누리꾼들은 우리의 한류스타들을 이용해 한국의 전통문화를 자신의 것으로 둔갑시키는 도둑질을 일삼고 있다며 가장 큰 이유는 대중에게 인기가 많은 한류스타에게 딴지 걸고 공격해야만 화제가 되고 자국 내 기사화를 통해 여론을 호도하기가 좋기 때문이라고 설명했다.
9765,서 교수는 박신혜가 한복 입은 사진을 자신의 SNS에 게재했을 때도 엄청난 악플을 달면서 공격했고 드라마 홍천기의 주인공인 배우 김유정이 입은 한복은 명나라 의복을 표절했다며 또 공격을 퍼부었다며 한국의 전통문화와 대중문화가 전 세계인들에게 주목받으면서 중국 누리꾼들은 위기감을 느끼게 됐고 여기서 드러나는 잘못된 애국주의의 발로 현상이라 볼 수 있다고 일침을 가했다.
9766,그는 이번 봉황 비녀 사건을 보고 다시금 느끼지만 중국 누리꾼들은 다른 나라의 문화를 먼저 존중할 줄 아는 마음을 배워야만 자신들의 문화도 존중받을 수 있다는 것을 반드시 깨닫기를 바란다고 덧붙였다.
9767,최근 패션매거진 보그 코리아 유튜브 채널에는 패션위크 참석차 프랑스 파리를 방문한 장원영의 영상이 공개됐다.
9768,영상에서 장원영은 머리에 장식한 봉황 비녀를 소개하며 한국의 멋을 파리에 한 번 보여드리고 싶어서 한국에서부터 가지고 왔다고 말했다.
9769,이에 일부 중국 네티즌들은 한국에서도 비녀가 있지만 봉황 문양이 들어간 비녀는 중국 고유의 양식이라는 황당한 주장을 펼친 바 있다.
9770,*주의 : 이 기사에는 영화의 전개 방향을 추측할 수 있는 스포일러가 포함돼 있습니다.
9771,이는 자신이 창조한 세계를 관객이 진짜라고 믿길 바라는 영화인의 욕망과 관련이 있다.
9772,이야기 속 세상에 빠져들게 하기 위해선 무엇보다 캐릭터에 감정이 이입돼야 하는데 반려자의 불륜이 일으키는 울분은 이를 경험해보지 못한 사람이라고 할지라도 즉각 상상할 수 있는 종류의 것이기 때문이다.
9773,이를테면 SF 영화 마이너리티 리포트에선 사람의 살의를 예지해 살인을 예방하는 미래 치안 시스템을 소개하기 위해 한 남성이 아내의 외도를 직접 보는 장면으로 시작한다.
9774,예지될 수 있을 만큼 큰 살의가 존재한다는 점을 관객에게 설득하는 데 배우자 불륜을 목격한 인간의 분노만큼 효과적인 수단이 없었을 것이다.
9775,이웃집에 사는 티파니(왼쪽)는 팻에게 연민과 애정을 느끼지만 팻은 자꾸 그녀를 밀어낸다.
9776,후유증 격으로 공황장애가 생긴 데다 근무하던 학교에선 쫓겨나고 정신병원에 입원하는 등 배우자의 외도로 팻의 삶은 완전히 무너진다.
9777,그러나 팻은 아내가 자신의 인생을 송두리째 흔들어 놓았음에도 그녀를 잊지 못한다는 점에서 여타 영화에서 남자들의 반응과 다소 다른 면을 보인다.
9778,병원에서 퇴원한 후에도 아내를 오매불망하지만 정작 아내는 팻을 다시 받아들일 생각이 없다.
9779,이웃집 여성 티파니(제니퍼 로런스)는 그런 팻에게 다소간 연민과 호감을 느끼지만 아내와의 재결합이 지상 목표인 그는 티파니를 밀어낸다.
9780,그러나 팻은 그녀가 자신에게 그토록 빨리 빠졌다는 사실 자체에 거부감을 드러낸다.
9781,사진 제공나이너스 엔터테인먼트 호감 드러내는 여자에게 헤프다며 상처 주는 남자팻이 티파니의 접근을 거부하며 사용하는 언어는 난잡하다 지저분하다와 같이 도를 넘어서는 말이 대부분이다.
9782,그는 티파니가 자신을 처음 만난 날 호감을 표현하며 잠자리를 제안했다는 이유로 그녀를 헤프다고 느낀다.
9783,또 그녀는 팻과 둘이 만나 식사를 하며 자신이 회사에서 해고된 사유를 말해주는데 그것 역시 팻이 그녀를 정죄(定罪)하는 근거가 된다.
9784,남편과 사별한 후 생긴 우울감을 해소하고 싶었던 그녀는 사무실에 있는 모든 남녀와 잠자리를 했는데 사장이 이를 못마땅하게 여겨 쫓겨났던 것이다.
9785,혹시라도 자신이 다른 여성과 친하다는 소문이 나면 부인과 재결합하는 데 걸림돌이 될까 우려하기 때문이다.
9786,사진 제공나이너스 엔터테인먼트 티파니는 강인한 여성으로 그려지는데 그의 폭언을 듣고도 계속 옆에 머문다는 점에서다.
9787,당신에게 마음을 열어서 털어놓은 말인데 어떻게 나를 함부로 판단할 수 있냐는 질문에 팻은 할 말이 없어진다.
9788,팻이 그녀를 슬럿(slut·여성이 성적으로 문란하다고 모욕할 때 쓰는 말)으로 생각한다는 것을 실수로 드러냈을 때에도 티파니는 난 슬럿이었지만 지금은 아니다.
9789,자꾸 과거의 상처에서 맴도는 팻에 비해 그녀는 자신의 삶을 개선하려는 의지가 강하다.
9790,사진 제공나이너스 엔터테인먼트 아내에게 편지를 좀 전해줘 … 댄스 대회에 함께 나간다면 전달하지시간이 흐르며 팻도 서서히 티파니에게 마음을 연다.
9791,이따금씩 팻의 아내와 만나는 티파니가 부부 사이에 가교 역할을 해줄 수 있으리라 기대한 것도 있다.
9792,자신의 편지를 아내에게 전해달라는 팻의 부탁에 티파니는 한 가지 조건을 내건다.
9793,아마추어 댄서인 티파니는 매년 열리는 춤 대회에 나가고 싶었으나 그녀와 사별한 전남편은 그녀의 소원을 들어준 적이 없었다.
9794,사진 제공나이너스 엔터테인먼트 팻은 어쩔 수 없이 그녀의 제안을 받아들이지만 춤을 연습하는 동안 티파니에게 친밀감을 느끼게 된다.
9795,함께 멋진 춤을 추기 위해선 파트너를 배려하는 가운데 나를 더 정확하게 표현하는 방법을 조율해야 하는 것이다.
9796,두 사람은 이 과정을 통해 서로의 배려심을 알게 되고 상대가 가장 아름답게 보이는 순간을 발견하게 된다.
9797,춤을 추는 목적은 오로지 아내와의 재결합이라는 점을 의식적으로 떠올리며 말이다.
9798,정신병원에서 나온 지 얼마 안 됐을 때 팻은 쓰레기 봉지를 뒤집어 쓰고 조깅을 한다.
9799,땀을 많이 흘리기 위해서라고 설명하지만 그의 정서가 불안정한 상태임을 누구든 쉽게 알아챌 수 있다.
9800,사진 제공나이너스 엔터테인먼트 구렁텅이에 있던 남자 재활시켜 줬더니 아내에게 돌아가네팻의 상태는 점점 호전된다.
9801,분노 조절을 못하는 모습으로 주변 사람을 공포에 질리게 하기 일쑤였던 그는 자신을 통제하는 법을 배우게 된다.
9802,댄스 대회 출전이라는 목표에 집중하는 동안 사소한 것에 얽매이던 집착증이 줄어든 것이다.
9803,아내와 남자가 샤워하던 도중 틀어놨던 노래를 팻이 길거리에서 우연히 듣고 패닉에 빠지자 그녀는 도닥여준다.
9804,정신과 의사가 그의 증상이 나아졌는지 보기 위해 일부러 그 노래를 들려주며 자극한 것과 대조되는 모습이다.
9805,스티비 원더의 My Cherie Amour만 들으면 고장 난 시계처럼 반응하는 그의 상처는 그녀에겐 비웃음거리가 아니었던 것이다.
9806,로버트 드 니로가 연기한 팻의 아버지는 한탕주의자로 자칫하면 가정을 위기에 빠뜨릴 수도 있는 큰 내기를 한다.
9807,사진 제공나이너스 엔터테인먼트 아내와의 재결합을 포기하지 못하는 팻의 주의가 산만해지자 티파니는 팻의 아내가 썼다는 편지를 건넨다.
9808,거기엔 그가 예전과는 다른 사람이 됐음을 확인하고 싶다는 아내의 고백이 담겨 있다.
9809,두 사람이 사랑으로 완성한 춤을 온 세상 앞에서 선보이는 자리가 둘의 이별 무대가 될 것 같아서다.
9810,게다가 그토록 냉랭하게 굴던 팻의 아내가 실제로 대회를 관람하러 오면서 그녀는 절망한다.
9811,대회가 끝나고 아내에게 다가서는 팻을 보며 티파니는 대회장 밖으로 뛰쳐나간다.
9812,낮은 점수를 받은 두 사람을 위로하려던 옆의 참가자 얼굴에 당황한 기색이 역력하다.
9813,사진 제공나이너스 엔터테인먼트 팻은 전력 질주하며 티파니를 쫓아가 고백한다.
9814,영화 초반부엔 문제를 회피하고 달아나려는 팻을 티파니가 쫓아 달렸다면 마지막엔 반대로 팻이 티파니를 쫓아간다.
9815,사진 제공나이너스 엔터테인먼트 직언과 충격 요법만으론 사람을 바꿀 수 없다이 영화는 세상에 조화하지 못하는 다양한 캐릭터가 서로 부딪으며 드라마를 빚어내는 데이비드 O 러셀 감독의 장기가 잘 드러난 작품이다.
9816,정신병원에서 온갖 약을 먹고 쓴소리를 들어도 고쳐지지 않던 팻의 조울증은 티파니를 만나 조금씩 누그러진다.
9817,티파니는 팻과 싸울 때 싸우더라도 팻의 트라우마는 자극하지 않으려 노력한다.
9818,외도한 아내를 계속 기다리는 팻을 한심하게 느낄 수도 있었지만 그녀는 상처를 뿌리째 뽑아 버리려는 시도 대신 그의 아픔을 인정하며 한발 나아갈 수 있도록 기다려준 것이다.
9819,직장에서 내쫓긴 뒤 사람을 좀처럼 믿지 못하던 그녀는 팻의 진실된 모습을 보고 인간에 대한 신뢰를 다시 갖게 된다.
9820,사진 제공나이너스 엔터테인먼트 전문가의 맞춤형 솔루션이 각광받는 시대에 이 영화가 내놓는 해법은 다소 투박하지만 인간적이다.
9821,우리 내면의 문제는 나를 단 한 번만 만나고도 꿰뚫어볼 수 있는 전문가의 직언으로 고쳐지는 게 아니라는 얘기다.
9822,외려 내 주변의 문제 있는 연인 부모 친구와 상처를 주고받고 부대끼는 와중에 서서히 치유될 수도 있단 것이다.
9823,우중충한 날에도 우리가 실버라이닝(silver lining·구름에서 은색으로 빛나는 가장자리)을 보며 화창한 하늘을 예감하듯 상처투성이인 내 주변 사람들이 보여주는 찰나의 밝은 모습에서 위로를 발견할 수 있는 것이다.
9824,감상 가능한 곳(OTT): 넷플릭스 왓챠 쿠팡플레이 아래 기자 페이지 (구독) 버튼을 누르면 더 많은 영화·드라마 리뷰를 볼 수 있습니다.
9825,그 사이 열애설도 몇 차례 제기될 만큼 두 사람의 만남부터 실제 연인이 되는 과정이 세간의 관심을 받았다.
9826,현빈과 손예진의 결혼식에는 하지원 정해인 장동건 고소영 강기영 공유 공효진 장영남 한재석 황정민 거미 김범수 폴킴 등이 참석해 자리를 빛냈다.
9827,신혼여행지인 미국에 도착한 두 사람은 초콜릿 공장이 문을 닫을 만큼 달달한 면모를 보여줬다.
9828,두 사람이 길거리 데이트를 하는 모습이나 저녁 식사를 하는 모습 함께 농구 경기를 관람하는 모습들이 포착됐고 SNS를 통해 공개되며 마치 생중계를 보는 듯한 착각을 일으킬 정도였다.
9829,그만큼 현빈과 손예진의 결혼식이 세기의 결혼식이었고 전 세계적으로 관심을 받고 있다는 뜻이었다.
9830,아직 얼떨떨하지만 걱정과 설렘 속에서도 몸의 변화로 인해 하루하루 체감하며 지내고 있다고 밝혔다.
9831,손예진은 임신 중에도 화보 촬영 등 일정을 이어갔고 현빈을 내조하는 등 ‘내조의 여왕’으로 변신했다.
9832,배우 손예진·현빈 부부 손예진·현빈에 이어 부모 손예진·현빈의 새로운 인생이 펼쳐진다.
9833,신곡 ‘Call me a freak’는 리드미컬하고 펑키한 기타 리프와 강렬한 드럼 베이스연주가 어우러진 곡으로 가사에는 타인의 시선을 신경 쓰지 않고 소신 있게 행동하는 모습이 특이하게 보일 수 있지만 스스로의 모습을 인정하고 앞으로 나아가겠다는 각오와 포부를 담았으며 수호의 부드러우면서도 힘 있는 보컬이 매력을 더했다.
9834,드라마 ‘진검승부’ OST - 수호 ‘Call me a freak’ 디지털 커버특히 드라마 ‘진검승부’에는 도경수(엑소 디오)가 검사 ‘진정’ 역으로 열연을 펼치고 있으며 엑소 멤버인 수호가 드라마 OST 참여로 지원사격에 나서는 만큼 글로벌 팬들의 높은 관심을 얻을 것으로 보인다.
9835,일리노이주 재무관실은 미청구 재산 반환 작업 과정에서 스탠캑이 거액의 재산을 남긴 채 세상을 떠났다는 사실을 알게 됐다고 밝혔다.
9836,이웃들은 그는 조용히 지냈으며 간혹 집을 고치거나 가꾸는 일을 했다고 전했다.
9837,재무관실 대변인은 조사관들이 법적 상속인 파악을 위해 자료를 수집하고 그의 가계도를 추적하는 데만 수년이 걸렸다고 밝혔다.
9838,재무관실은 “미국 역사에서 유언장 없이 남겨진 미청구 재산이 상속자에게 반환된 사례 중 가장 큰 금액이라고 전했다.
9839,한편 투자전문매체 ‘마켓워치’는 “미국에서 유언장 없이 사망한 경우 은행 계좌·부동산·유가증권 등 자산은 사망자가 거주한 주(州)의 ‘유무언 상속법’에 따라 처리된다며 다만 타주에 소재한 부동산은 해당 주법을 따르게 된다고 전했다.
9840,법원이 상속자의 적법성을 확인할 수 없는 경우 유산은 주 정부에 귀속된다.
